customer_id,age,gender,city,subscription_type,signup_date,monthly_spend,satisfaction_score,review_text,churned
100076,46.0,male,Нижний Новгород,basic,2022-12-19,,3.0,Доставка была средней скорости,1
100389,41.0,other,Казань,standard,2023-09-13,1056.6465087630586,4.0,"Отличный сервис, всё понравилось!",0
100368,28.0,male,Екатеринбург,standard,2021-03-07,1422.2221073626686,5.0,Рекомендую этот магазин всем друзьям,0
100093,33.0,female,Нижний Новгород,standard,2022-12-28,2703.8387534151225,5.0,"Отличный сервис, всё понравилось!",1
100383,19.0,female,Санкт-Петербург,basic,2022-01-07,603.5605754215076,3.0,"Могло быть и лучше, но сойдёт",0
100069,48.0,female,Москва,basic,2023-10-04,555.6517732355155,3.0,"Могло быть и лучше, но сойдёт",1
100621,33.0,male,Нижний Новгород,basic,2023-11-06,907.4516072228164,5.0,"Отличный сервис, всё понравилось!",0
100362,43.0,male,Новосибирск,standard,2023-12-04,2018.7273663816488,4.0,"Быстрая доставка, буду заказывать ещё",0
100539,16.0,female,Казань,standard,2022-07-27,1780.1235895200332,3.0,Товар в целом соответствует описанию,0
100189,22.0,female,Москва,basic,2024-09-09,594.2776630934169,5.0,"Отличный сервис, всё понравилось!",0
100237,16.0,other,Нижний Новгород,basic,2022-11-23,931.0668394141874,4.0,Рекомендую этот магазин всем друзьям,0
100089,44.0,male,Казань,premium,2023-04-08,3505.2787466374857,4.0,"Быстрая доставка, буду заказывать ещё",0
100572,37.0,female,Москва,basic,2023-02-18,745.3362690604777,4.0,"Отличный сервис, всё понравилось!",0
100118,38.0,male,Москва,premium,2023-12-16,2945.2542960183155,5.0,Рекомендую этот магазин всем друзьям,0
100564,29.0,female,Москва,standard,2024-09-09,840.9708248747235,5.0,"Отличный сервис, всё понравилось!",0
100609,18.0,female,Москва,basic,2023-04-23,789.968665309877,3.0,"Могло быть и лучше, но сойдёт",0
100239,25.0,other,Санкт-Петербург,basic,2021-09-16,933.587999762613,2.0,"Ужасный опыт, больше не закажу",0
100001,42.0,female,Новосибирск,premium,2022-05-20,3335.990429495385,3.0,Товар в целом соответствует описанию,0
100070,36.0,male,Новосибирск,basic,2022-08-02,927.4935748622196,1.0,"Долго ждал доставку, очень разочарован",1
100272,42.0,female,Казань,basic,2021-05-27,450.32349901249574,4.0,"Прекрасное качество товара, рекомендую",1
100463,19.0,female,Москва,standard,2021-10-19,1159.8165056988348,3.0,"Могло быть и лучше, но сойдёт",0
100540,29.0,male,Нижний Новгород,basic,2024-11-23,891.3990206810415,4.0,"Очень доволен покупкой, спасибо магазину",0
100117,41.0,male,Москва,basic,2024-02-19,428.52012014242126,4.0,"Быстрая доставка, буду заказывать ещё",0
100229,28.0,female,Казань,standard,2022-03-17,1959.430665271589,3.0,"Нормально, но есть куда расти",1
100632,69.0,male,Казань,standard,2024-04-04,1606.03768112888,3.0,"Нормально, но есть куда расти",0
100315,48.0,female,Москва,standard,2022-04-04,2158.4779908671076,3.0,,1
100582,24.0,female,Казань,basic,2024-06-01,1141.0582251367482,2.0,"Долго ждал доставку, очень разочарован",1
100145,28.0,female,Москва,basic,2024-09-28,937.2462038328104,5.0,"Прекрасное качество товара, рекомендую",0
100378,16.0,male,Санкт-Петербург,basic,2023-03-27,682.2890814335095,3.0,"Могло быть и лучше, но сойдёт",0
100357,0.0,female,Санкт-Петербург,basic,2022-02-10,861.9790848793344,2.0,Обслуживание оставляет желать лучшего,0
100612,,male,Москва,basic,2023-04-03,,4.0,"Отличный сервис, всё понравилось!",0
100647,45.0,female,Санкт-Петербург,premium,2024-09-19,3537.853539985911,5.0,Рекомендую этот магазин всем друзьям,0
100269,39.0,male,Екатеринбург,basic,2024-01-02,613.6461420443927,3.0,Товар в целом соответствует описанию,0
100449,51.0,female,Новосибирск,standard,2022-02-09,1464.9424038852635,3.0,Доставка была средней скорости,0
100047,48.0,other,Казань,basic,2021-04-08,1053.532540647412,2.0,Обслуживание оставляет желать лучшего,1
100262,35.0,female,Санкт-Петербург,basic,2023-10-17,1226.412763308229,4.0,"Прекрасное качество товара, рекомендую",0
100196,27.0,other,Казань,standard,2021-09-03,1710.1409749400464,4.0,"Очень доволен покупкой, спасибо магазину",0
100518,30.0,female,Москва,premium,2021-11-20,1744.9357553470672,4.0,"Прекрасное качество товара, рекомендую",0
100613,21.0,female,Москва,basic,2023-11-15,942.7256507288441,5.0,"Отличный сервис, всё понравилось!",0
100108,34.0,other,Москва,standard,2024-03-14,1367.009822601221,4.0,"Прекрасное качество товара, рекомендую",1
100438,25.0,other,Москва,basic,2023-05-09,1018.4243587855451,3.0,"Могло быть и лучше, но сойдёт",0
100501,54.0,male,Новосибирск,basic,2021-07-30,679.8516449627232,5.0,Рекомендую этот магазин всем друзьям,0
100278,25.0,other,Москва,premium,2024-10-11,2580.9341056281637,2.0,"Ужасный опыт, больше не закажу",1
100101,33.0,male,Москва,basic,2024-02-19,1180.640919430368,4.0,Рекомендую этот магазин всем друзьям,0
100334,26.0,female,Москва,premium,2024-12-14,4569.90537653741,2.0,"Плохое качество товара, не советую",1
100605,30.0,male,Новосибирск,standard,2022-05-15,1141.4504757664918,5.0,"Прекрасное качество товара, рекомендую",0
100529,41.0,male,Нижний Новгород,basic,2024-07-14,815.7278193992122,4.0,"Отличный сервис, всё понравилось!",1
100180,,female,Екатеринбург,basic,2023-01-05,861.5580748264496,1.0,"Долго ждал доставку, очень разочарован",0
100333,30.0,male,Москва,premium,2021-11-23,4161.760610767432,4.0,Рекомендую этот магазин всем друзьям,0
100150,40.0,female,Санкт-Петербург,basic,2023-02-17,833.3868175427821,5.0,"Быстрая доставка, буду заказывать ещё",0
100125,48.0,male,Новосибирск,basic,2022-12-11,715.2215139613741,4.0,"Очень доволен покупкой, спасибо магазину",0
100538,52.0,male,Екатеринбург,basic,2021-05-10,1475.4673887838787,4.0,"Прекрасное качество товара, рекомендую",0
100586,62.0,male,Нижний Новгород,standard,2023-11-01,2125.8507575179883,3.0,"Могло быть и лучше, но сойдёт",0
100186,56.0,female,Екатеринбург,basic,2023-03-24,422.9365417830518,4.0,"Очень доволен покупкой, спасибо магазину",0
100559,23.0,male,Санкт-Петербург,standard,2022-03-13,1442.118462239979,5.0,Рекомендую этот магазин всем друзьям,1
100535,,female,Нижний Новгород,basic,2023-03-06,772.3196012462394,1.0,"Плохое качество товара, не советую",0
100364,25.0,male,Казань,basic,2021-09-26,1075.8504418298762,3.0,"Нормально, но есть куда расти",0
100328,37.0,female,Нижний Новгород,basic,2024-05-05,1044.0744915770854,,Рекомендую этот магазин всем друзьям,0
100625,44.0,female,Москва,standard,2023-08-17,930.9591270233797,3.0,Доставка была средней скорости,0
100143,16.0,male,Москва,basic,2024-10-09,865.5093811672133,3.0,Доставка была средней скорости,0
100142,,female,Екатеринбург,basic,2021-02-16,598.1722067190901,2.0,Обслуживание оставляет желать лучшего,1
100376,66.0,male,Санкт-Петербург,basic,2021-02-11,879.3246868610229,2.0,"Плохое качество товара, не советую",1
100020,37.0,female,Санкт-Петербург,basic,2022-11-10,1074.2214134696276,3.0,"Могло быть и лучше, но сойдёт",0
100173,,other,Екатеринбург,basic,2024-04-22,724.2105233227986,2.0,Не рекомендую этот магазин никому,1
100550,46.0,male,Москва,premium,2024-09-21,2574.68068153515,5.0,Рекомендую этот магазин всем друзьям,0
100313,,female,Екатеринбург,basic,2021-11-18,699.6155863126858,,"Плохое качество товара, не советую",0
100013,,female,Санкт-Петербург,basic,2023-03-05,,4.0,"Очень доволен покупкой, спасибо магазину",0
100306,25.0,female,Екатеринбург,basic,2021-07-17,820.7009206940014,4.0,"Прекрасное качество товара, рекомендую",1
100026,34.0,male,Санкт-Петербург,premium,2021-10-17,-350.0,3.0,Доставка была средней скорости,0
100495,34.0,female,Новосибирск,premium,2024-09-08,3511.889330071601,3.0,"Нормально, но есть куда расти",0
100170,38.0,male,Казань,basic,2021-12-27,693.9939693984813,3.0,Доставка была средней скорости,0
100454,999.0,other,Москва,standard,2022-04-14,1432.878500398396,1.0,"Плохое качество товара, не советую",0
100518,30.0,female,Москва,premium,2021-11-20,1744.9357553470672,4.0,"Прекрасное качество товара, рекомендую",0
100246,23.0,female,Новосибирск,basic,2021-02-18,812.4397037582833,4.0,"Быстрая доставка, буду заказывать ещё",0
100299,17.0,female,Екатеринбург,basic,2023-08-16,471.69385342835295,4.0,"Быстрая доставка, буду заказывать ещё",0
100413,30.0,male,Казань,basic,2021-10-23,,4.0,"Отличный сервис, всё понравилось!",0
100273,37.0,male,Москва,basic,2023-05-08,632.4268496641826,4.0,"Очень доволен покупкой, спасибо магазину",0
100155,37.0,female,Москва,standard,2023-03-28,1542.86631683194,4.0,Рекомендую этот магазин всем друзьям,0
100127,56.0,female,Нижний Новгород,premium,2021-08-31,3313.917602935036,5.0,"Быстрая доставка, буду заказывать ещё",0
100447,51.0,male,Казань,basic,2023-06-29,704.6039996169366,4.0,"Быстрая доставка, буду заказывать ещё",0
100288,,other,Казань,standard,2021-08-25,39500.0,4.0,Рекомендую этот магазин всем друзьям,0
100114,21.0,male,Москва,basic,2023-05-01,1099.7654472496388,3.0,"Нормально, но есть куда расти",1
100351,42.0,male,Санкт-Петербург,basic,2023-06-08,977.9076240764052,2.0,"Ужасный опыт, больше не закажу",1
100174,,male,Екатеринбург,standard,2021-07-23,2165.656408152799,4.0,"Очень доволен покупкой, спасибо магазину",0
100339,52.0,male,Казань,basic,2023-02-10,657.9250861448048,,"Могло быть и лучше, но сойдёт",1
100058,56.0,male,Нижний Новгород,basic,2024-09-15,768.2957089248499,3.0,Товар в целом соответствует описанию,1
100466,32.0,female,Москва,basic,2022-10-31,998.1610287928783,4.0,"Быстрая доставка, буду заказывать ещё",0
100223,40.0,female,Москва,standard,2022-01-11,1209.7724681727132,4.0,"Отличный сервис, всё понравилось!",0
100281,44.0,female,Москва,standard,2021-05-10,1302.5713681532743,5.0,"Очень доволен покупкой, спасибо магазину",0
100018,26.0,female,Нижний Новгород,basic,2022-09-18,701.8642183498905,5.0,"Быстрая доставка, буду заказывать ещё",1
100616,23.0,female,Санкт-Петербург,standard,2023-09-01,1905.2048023676475,3.0,"Нормально, но есть куда расти",0
100323,52.0,male,Казань,standard,2023-04-25,1336.794141824791,4.0,"Прекрасное качество товара, рекомендую",0
100256,47.0,male,Санкт-Петербург,basic,2024-07-11,,1.0,"Ужасный опыт, больше не закажу",0
100396,40.0,male,Екатеринбург,basic,2024-12-02,666.279073507256,3.0,"Нормально, но есть куда расти",1
100649,40.0,female,Москва,basic,2021-05-17,479.4270777669033,5.0,Рекомендую этот магазин всем друзьям,0
100191,59.0,female,Нижний Новгород,basic,2022-01-03,385.9149771181511,2.0,Обслуживание оставляет желать лучшего,0
100496,49.0,male,Новосибирск,standard,2021-06-22,2501.621983356702,4.0,"Отличный сервис, всё понравилось!",0
100597,32.0,female,Санкт-Петербург,standard,2021-09-05,2228.819052576136,2.0,"Ужасный опыт, больше не закажу",0
100354,48.0,female,Екатеринбург,standard,2023-05-20,2134.5566592358236,,Не рекомендую этот магазин никому,0
100095,,female,Новосибирск,basic,2022-03-28,1170.8557164071742,5.0,"Прекрасное качество товара, рекомендую",0
100181,54.0,female,Санкт-Петербург,basic,2023-02-07,904.4609497210553,3.0,Товар в целом соответствует описанию,1
100302,20.0,female,Москва,premium,2023-01-21,2856.987142143857,,Доставка была средней скорости,0
100406,35.0,female,Екатеринбург,basic,2023-12-12,681.2603766738291,4.0,"Прекрасное качество товара, рекомендую",0
100486,36.0,female,Екатеринбург,basic,2021-02-22,445.4700887693524,,"Прекрасное качество товара, рекомендую",0
100431,26.0,male,Нижний Новгород,basic,2023-03-06,639.2011767492266,4.0,"Прекрасное качество товара, рекомендую",0
100622,38.0,female,Москва,premium,2021-05-06,3724.0436842295794,4.0,Рекомендую этот магазин всем друзьям,0
100457,51.0,female,Москва,basic,2022-02-04,987.7107773827377,4.0,"Очень доволен покупкой, спасибо магазину",0
100006,22.0,male,Новосибирск,premium,2021-12-19,3109.7454328782505,5.0,Рекомендую этот магазин всем друзьям,0
100046,41.0,male,Санкт-Петербург,basic,2024-05-20,1082.7643646761244,3.0,"Могло быть и лучше, но сойдёт",1
100381,39.0,male,Санкт-Петербург,standard,2024-01-25,1581.3139837672766,3.0,Доставка была средней скорости,1
100645,34.0,male,Нижний Новгород,premium,2023-08-07,3020.7121905878216,4.0,Рекомендую этот магазин всем друзьям,0
100500,20.0,male,Новосибирск,basic,2022-02-05,794.3784897918043,5.0,"Очень доволен покупкой, спасибо магазину",0
100017,42.0,male,Новосибирск,basic,2021-09-27,671.0967225041329,3.0,Доставка была средней скорости,0
100049,46.0,male,Москва,basic,2021-09-16,142.512050650525,4.0,,0
100073,27.0,female,Санкт-Петербург,basic,2023-04-06,1268.226435844806,4.0,"Прекрасное качество товара, рекомендую",0
100620,55.0,male,Москва,basic,2022-04-15,756.5045517087917,5.0,Рекомендую этот магазин всем друзьям,0
100004,49.0,male,Казань,premium,2022-02-26,2415.143937603233,4.0,"Быстрая доставка, буду заказывать ещё",0
100426,34.0,female,Казань,standard,2021-03-08,1516.3962101338248,3.0,Доставка была средней скорости,0
100583,34.0,other,Нижний Новгород,basic,2024-07-04,1024.7361000835153,4.0,"Отличный сервис, всё понравилось!",0
100317,39.0,male,Москва,basic,2024-01-18,1065.0788060493362,,Рекомендую этот магазин всем друзьям,1
100624,31.0,male,Нижний Новгород,basic,2021-12-24,922.5699078112433,4.0,"Прекрасное качество товара, рекомендую",0
100284,43.0,female,Москва,standard,2024-05-13,2110.8205546518443,3.0,Доставка была средней скорости,0
100611,26.0,male,Новосибирск,basic,2024-08-26,1059.035757543709,1.0,Обслуживание оставляет желать лучшего,0
100286,32.0,male,Казань,basic,2024-12-17,1034.3996887947512,5.0,"Отличный сервис, всё понравилось!",0
100617,47.0,male,Москва,basic,2024-02-24,514.2838988747947,5.0,"Отличный сервис, всё понравилось!",0
100226,41.0,male,Санкт-Петербург,premium,2023-04-20,4751.343127195566,4.0,"Прекрасное качество товара, рекомендую",0
100027,44.0,female,Санкт-Петербург,standard,2023-11-08,527.1829610086402,3.0,Доставка была средней скорости,0
100534,43.0,female,Новосибирск,basic,2023-06-11,801.9185670917152,,"Прекрасное качество товара, рекомендую",1
100264,31.0,male,Москва,basic,2023-09-12,864.9164926664478,,"Прекрасное качество товара, рекомендую",0
100051,41.0,male,Казань,basic,2021-12-08,1141.19047473973,4.0,"Отличный сервис, всё понравилось!",0
100365,36.0,female,Нижний Новгород,basic,2024-08-12,789.2640957949117,2.0,Обслуживание оставляет желать лучшего,0
100230,35.0,female,Нижний Новгород,standard,2024-05-17,1279.9595919007093,4.0,"Отличный сервис, всё понравилось!",0
100038,28.0,female,Санкт-Петербург,basic,2024-07-11,637.7007926327324,5.0,"Отличный сервис, всё понравилось!",1
100158,50.0,female,Екатеринбург,standard,2022-11-15,1696.4081426924465,5.0,,0
100238,36.0,other,Казань,premium,2024-02-17,3432.9385004709075,4.0,"Очень доволен покупкой, спасибо магазину",0
100650,33.0,male,Санкт-Петербург,standard,2024-02-08,2050.0110024398837,5.0,,0
100375,45.0,male,Нижний Новгород,premium,2022-10-11,2151.5049659965202,1.0,"Плохое качество товара, не советую",1
100371,38.0,female,Казань,standard,2021-10-31,2389.2648209121717,4.0,,0
100176,40.0,female,Санкт-Петербург,standard,2024-06-10,2786.4683565066252,4.0,"Очень доволен покупкой, спасибо магазину",0
100573,,female,Москва,basic,2021-08-11,985.3307545646012,5.0,"Быстрая доставка, буду заказывать ещё",0
100623,41.0,male,Нижний Новгород,premium,2024-08-27,2204.8420168019834,4.0,"Быстрая доставка, буду заказывать ещё",0
100195,25.0,male,Новосибирск,basic,2022-09-18,533.8872860148706,3.0,Доставка была средней скорости,0
100575,40.0,male,Москва,basic,2021-06-22,460.9661545757068,4.0,"Отличный сервис, всё понравилось!",0
100422,28.0,female,Санкт-Петербург,basic,2022-01-30,557.8481653788192,2.0,"Ужасный опыт, больше не закажу",1
100425,27.0,male,Москва,standard,2023-06-12,1910.8547090653897,3.0,Доставка была средней скорости,0
100327,19.0,male,Москва,basic,2023-02-26,553.9569933333978,2.0,Обслуживание оставляет желать лучшего,0
100581,16.0,female,Москва,basic,2022-01-08,344.96355220494456,5.0,Рекомендую этот магазин всем друзьям,0
100068,32.0,female,Казань,premium,2024-05-12,1156.9572396936205,4.0,"Быстрая доставка, буду заказывать ещё",0
100418,54.0,female,Екатеринбург,standard,2023-07-29,3082.485853532936,3.0,"Могло быть и лучше, но сойдёт",1
100169,36.0,female,Екатеринбург,premium,2021-04-18,2107.2063421174953,4.0,"Очень доволен покупкой, спасибо магазину",0
100531,34.0,female,Санкт-Петербург,premium,2023-04-12,4106.639233798662,4.0,"Быстрая доставка, буду заказывать ещё",0
100163,64.0,female,Санкт-Петербург,standard,2022-05-30,2283.3085466872158,3.0,Доставка была средней скорости,0
100310,59.0,male,Санкт-Петербург,premium,2021-05-31,1950.2914520830304,4.0,"Быстрая доставка, буду заказывать ещё",0
100194,56.0,female,Санкт-Петербург,basic,2022-08-23,688.0600385582158,4.0,"Прекрасное качество товара, рекомендую",0
100453,61.0,other,Санкт-Петербург,standard,2022-08-25,818.5397373034186,3.0,"Могло быть и лучше, но сойдёт",0
100366,56.0,female,Москва,standard,2021-08-30,925.521106875059,3.0,Товар в целом соответствует описанию,0
100384,23.0,other,Казань,standard,2022-09-27,2119.0962254216956,4.0,"Очень доволен покупкой, спасибо магазину",0
100610,44.0,male,Санкт-Петербург,basic,2021-10-31,1040.8343098106393,5.0,"Прекрасное качество товара, рекомендую",0
100471,42.0,female,Санкт-Петербург,basic,2021-11-10,674.1404256869497,5.0,"Прекрасное качество товара, рекомендую",0
100153,18.0,male,Санкт-Петербург,basic,2023-12-03,782.7203378144508,5.0,Рекомендую этот магазин всем друзьям,0
100427,48.0,female,Казань,premium,2021-10-05,3332.694488455331,3.0,Доставка была средней скорости,0
100595,23.0,male,Санкт-Петербург,standard,2023-06-01,2026.8862018107277,3.0,Доставка была средней скорости,0
100227,68.0,female,Санкт-Петербург,basic,2024-12-16,987.0870609851481,4.0,"Быстрая доставка, буду заказывать ещё",0
100433,36.0,male,Нижний Новгород,premium,2024-01-13,3942.935533673471,4.0,"Быстрая доставка, буду заказывать ещё",0
100544,36.0,male,Санкт-Петербург,basic,2023-06-29,414.78656503905836,4.0,"Отличный сервис, всё понравилось!",0
100104,47.0,male,Нижний Новгород,basic,2023-12-25,,5.0,"Быстрая доставка, буду заказывать ещё",0
100514,37.0,male,Москва,premium,2022-04-26,3583.022624674252,4.0,"Отличный сервис, всё понравилось!",1
100075,40.0,male,Москва,basic,2021-09-25,793.4159949959063,4.0,"Отличный сервис, всё понравилось!",1
100116,32.0,male,Москва,standard,2022-02-21,2543.7411862602835,3.0,"Могло быть и лучше, но сойдёт",0
100408,,other,Казань,basic,2021-11-21,660.0814679206238,4.0,"Прекрасное качество товара, рекомендую",0
100429,21.0,female,Новосибирск,basic,2022-07-10,1007.1561772889934,4.0,Рекомендую этот магазин всем друзьям,1
100120,35.0,male,Нижний Новгород,basic,2021-12-15,326.3161576619356,3.0,"Могло быть и лучше, но сойдёт",0
100519,49.0,male,Екатеринбург,standard,2022-08-21,1001.1386564109796,5.0,"Прекрасное качество товара, рекомендую",0
100152,26.0,female,Новосибирск,basic,2022-07-21,599.6357233348396,4.0,"Отличный сервис, всё понравилось!",0
100404,33.0,male,Нижний Новгород,standard,2024-04-01,1495.7710657233692,5.0,"Прекрасное качество товара, рекомендую",0
100638,25.0,male,Екатеринбург,basic,2022-09-03,579.090618500168,5.0,"Прекрасное качество товара, рекомендую",0
100208,23.0,male,Москва,standard,2021-01-04,2476.580486515264,5.0,"Очень доволен покупкой, спасибо магазину",0
100448,34.0,male,Екатеринбург,premium,2022-07-10,3253.957426965586,5.0,"Быстрая доставка, буду заказывать ещё",0
100641,,male,Казань,premium,2023-02-26,1929.3552306546665,5.0,Рекомендую этот магазин всем друзьям,0
100444,54.0,female,Новосибирск,basic,2024-01-26,804.5578847936259,2.0,"Долго ждал доставку, очень разочарован",1
100524,36.0,female,Москва,basic,2021-06-08,273.15590083467,,"Отличный сервис, всё понравилось!",0
100009,38.0,male,Казань,premium,2023-05-10,2038.017221328523,3.0,"Нормально, но есть куда расти",0
100498,34.0,female,Екатеринбург,basic,2021-11-13,782.3651212183039,,Доставка была средней скорости,0
100037,37.0,female,Москва,basic,2024-04-24,645.3306164281481,4.0,"Прекрасное качество товара, рекомендую",0
100140,73.0,female,Санкт-Петербург,basic,2024-04-11,976.5760064672393,5.0,"Отличный сервис, всё понравилось!",0
100254,26.0,male,Казань,basic,2021-04-28,,5.0,Рекомендую этот магазин всем друзьям,0
100304,34.0,other,Санкт-Петербург,basic,2022-01-15,458.70757612636817,3.0,Доставка была средней скорости,1
100639,45.0,female,Москва,basic,2021-07-03,1176.3695472953198,,Доставка была средней скорости,0
100513,39.0,female,Екатеринбург,standard,2022-03-27,1362.7168239123068,4.0,"Очень доволен покупкой, спасибо магазину",0
100369,,male,Новосибирск,basic,2021-10-21,882.080829781045,5.0,"Быстрая доставка, буду заказывать ещё",0
100060,50.0,male,Екатеринбург,premium,2022-07-30,4736.0453900668235,4.0,"Быстрая доставка, буду заказывать ещё",0
100112,41.0,female,Нижний Новгород,standard,2021-08-13,1993.3348348565908,4.0,"Прекрасное качество товара, рекомендую",0
100549,46.0,female,Казань,basic,2022-10-01,926.288484349735,,"Отличный сервис, всё понравилось!",0
100478,24.0,female,Екатеринбург,standard,2021-06-30,1833.1307004114474,4.0,"Быстрая доставка, буду заказывать ещё",1
100468,61.0,male,Нижний Новгород,basic,2022-08-29,,2.0,,0
100263,41.0,male,Москва,standard,2023-02-07,1714.791656624061,4.0,"Прекрасное качество товара, рекомендую",0
100569,45.0,male,Москва,basic,2024-06-27,596.9354873174406,4.0,,0
100298,34.0,male,Санкт-Петербург,premium,2022-06-02,3862.48775856838,4.0,"Прекрасное качество товара, рекомендую",0
100415,35.0,female,Москва,standard,2024-01-13,,3.0,"Могло быть и лучше, но сойдёт",0
100151,36.0,male,Нижний Новгород,basic,2021-02-06,776.987935384167,5.0,,0
100434,16.0,male,Санкт-Петербург,standard,2021-12-25,828.9967272182165,5.0,"Отличный сервис, всё понравилось!",0
100441,36.0,female,Москва,standard,2023-05-08,1630.7856651415138,4.0,"Отличный сервис, всё понравилось!",0
100267,40.0,male,Санкт-Петербург,basic,2022-09-30,767.8334670057523,5.0,"Прекрасное качество товара, рекомендую",1
100588,28.0,female,Москва,standard,2024-12-30,971.6343748537669,4.0,"Прекрасное качество товара, рекомендую",0
100360,,male,Новосибирск,premium,2022-04-26,2389.9424206162657,2.0,"Плохое качество товара, не советую",0
100600,17.0,male,Санкт-Петербург,standard,2023-09-26,1951.7961075700166,,"Нормально, но есть куда расти",0
100039,28.0,male,Новосибирск,standard,2022-05-11,2031.3065344684558,1.0,"Долго ждал доставку, очень разочарован",1
100128,24.0,male,Санкт-Петербург,standard,2024-10-17,2073.8787294320364,3.0,Доставка была средней скорости,0
100424,20.0,male,Екатеринбург,standard,2022-06-27,1357.0387519876797,,"Быстрая доставка, буду заказывать ещё",0
100417,51.0,male,Нижний Новгород,basic,2022-05-31,1034.237587955802,5.0,"Прекрасное качество товара, рекомендую",0
100308,54.0,male,Нижний Новгород,basic,2021-06-20,772.2071576067761,2.0,Обслуживание оставляет желать лучшего,0
100199,38.0,female,Москва,standard,2024-05-15,1954.8764923239537,5.0,"Прекрасное качество товара, рекомендую",0
100352,48.0,female,Казань,standard,2021-03-31,2036.3966090626607,,"Очень доволен покупкой, спасибо магазину",0
100469,51.0,male,Санкт-Петербург,standard,2023-09-26,302.16751356479676,3.0,Доставка была средней скорости,0
100147,31.0,female,Новосибирск,basic,2024-05-28,885.710882305117,3.0,Товар в целом соответствует описанию,0
100451,36.0,female,Санкт-Петербург,standard,2022-04-01,1834.235857986202,4.0,"Отличный сервис, всё понравилось!",0
100628,54.0,female,Нижний Новгород,basic,2024-12-11,885.6215096740059,3.0,Товар в целом соответствует описанию,1
100504,20.0,female,Санкт-Петербург,standard,2023-02-12,1084.6228418954556,5.0,Рекомендую этот магазин всем друзьям,0
100420,54.0,male,Екатеринбург,basic,2023-08-07,916.3144427148086,4.0,"Быстрая доставка, буду заказывать ещё",0
100443,42.0,female,Казань,premium,2021-04-21,2949.1861846003962,4.0,"Прекрасное качество товара, рекомендую",1
100602,31.0,female,Москва,basic,2023-05-09,821.4821599433154,3.0,Товар в целом соответствует описанию,1
100148,36.0,female,Новосибирск,basic,2023-10-03,1061.9800686505932,4.0,"Прекрасное качество товара, рекомендую",0
100533,33.0,male,Москва,standard,2023-08-01,2189.6292968005046,4.0,"Очень доволен покупкой, спасибо магазину",0
100349,19.0,male,Нижний Новгород,premium,2021-01-15,3723.9620094559546,,"Ужасный опыт, больше не закажу",0
100464,16.0,male,Казань,premium,2023-12-28,,4.0,"Прекрасное качество товара, рекомендую",1
100326,47.0,male,Москва,basic,2022-07-17,968.9955539935484,,"Нормально, но есть куда расти",0
100187,40.0,female,Екатеринбург,basic,2023-01-25,984.9677077027432,4.0,"Очень доволен покупкой, спасибо магазину",0
100124,54.0,female,Казань,standard,2022-01-08,2732.6905284782133,2.0,"Долго ждал доставку, очень разочарован",0
100574,27.0,male,Новосибирск,standard,2023-09-11,1648.8738942895834,3.0,"Могло быть и лучше, но сойдёт",0
100097,22.0,female,Санкт-Петербург,premium,2021-11-27,3448.916135873512,5.0,"Очень доволен покупкой, спасибо магазину",0
100144,41.0,male,Нижний Новгород,basic,2022-07-29,776.039700681092,1.0,Не рекомендую этот магазин никому,1
100240,32.0,male,Москва,basic,2021-10-29,,4.0,"Быстрая доставка, буду заказывать ещё",0
100395,46.0,female,Москва,basic,2024-11-23,984.4649037191285,4.0,Рекомендую этот магазин всем друзьям,0
100470,26.0,female,Новосибирск,basic,2023-02-06,650.8491277813342,2.0,"Ужасный опыт, больше не закажу",0
100522,27.0,male,Санкт-Петербург,standard,2024-10-06,1836.8473543281739,1.0,"Долго ждал доставку, очень разочарован",0
100098,26.0,male,Санкт-Петербург,basic,2023-01-02,482.8726228051354,5.0,"Очень доволен покупкой, спасибо магазину",0
100372,54.0,female,Нижний Новгород,basic,2023-10-10,589.6244421960328,2.0,"Ужасный опыт, больше не закажу",0
100325,60.0,male,Москва,standard,2022-10-25,1570.472473789774,,"Быстрая доставка, буду заказывать ещё",1
100280,41.0,female,Нижний Новгород,premium,2022-10-13,2358.982914453845,2.0,"Ужасный опыт, больше не закажу",0
100294,16.0,male,Москва,standard,2021-03-13,1126.2135258222943,3.0,Доставка была средней скорости,0
100255,35.0,male,Санкт-Петербург,standard,2023-04-09,3055.2459592531045,4.0,Рекомендую этот магазин всем друзьям,0
100401,36.0,female,Казань,standard,2021-12-24,2115.1637592587954,3.0,Товар в целом соответствует описанию,0
100123,41.0,female,Москва,basic,2021-09-07,977.511489196775,4.0,"Очень доволен покупкой, спасибо магазину",0
100184,51.0,female,Москва,basic,2021-01-18,1006.1710539626565,1.0,"Долго ждал доставку, очень разочарован",1
100203,39.0,female,Москва,premium,2021-08-22,4130.633399118277,1.0,"Плохое качество товара, не советую",0
100439,30.0,male,Москва,basic,2024-07-17,868.1374402821136,5.0,"Очень доволен покупкой, спасибо магазину",0
100324,47.0,male,Москва,premium,2024-09-27,3239.557824110355,3.0,,0
100247,25.0,female,Казань,basic,2024-10-13,650.3353976889537,3.0,Доставка была средней скорости,0
100416,40.0,male,Москва,basic,2023-09-26,1025.4609012315634,3.0,"Могло быть и лучше, но сойдёт",0
100198,33.0,female,Екатеринбург,basic,2023-12-18,687.0028021338713,4.0,"Прекрасное качество товара, рекомендую",1
